Time [h]	T [C]
466.15	-12.23
466.20	-12.15
466.25	-12.08
466.30	-12.00
466.35	-11.93
466.40	-11.85
466.45	-11.78
466.50	-11.71
466.55	-11.64
466.60	-11.56
466.65	-11.49
466.70	-11.42
466.75	-11.35
466.80	-11.28
466.85	-11.21
466.90	-11.14
466.95	-11.07
467.00	-11.00
467.05	-10.94
467.10	-10.87
467.15	-10.80
467.20	-10.74
467.25	-10.67
467.30	-10.61
467.35	-10.54
467.40	-10.48
467.45	-10.41
467.50	-10.35
467.55	-10.29
467.60	-10.23
467.65	-10.17
467.70	-10.11
467.75	-10.05
467.80	-9.99
467.85	-9.93
467.90	-9.87
467.95	-9.82
468.00	-9.76
468.05	-9.71
468.10	-9.65
468.15	-9.60
468.20	-9.54
468.25	-9.49
468.30	-9.44
468.35	-9.39
468.40	-9.34
468.45	-9.29
468.50	-9.24
468.55	-9.20
468.60	-9.15
468.65	-9.10
468.70	-9.06
468.75	-9.01
468.80	-8.97
468.85	-8.93
468.90	-8.89
468.95	-8.85
469.00	-8.81
469.05	-8.77
469.10	-8.73
469.15	-8.69
469.20	-8.66
469.25	-8.62
469.30	-8.59
469.35	-8.55
469.40	-8.52
469.45	-8.49
469.50	-8.46
469.55	-8.43
469.60	-8.40
469.65	-8.37
469.70	-8.35
469.75	-8.32
469.80	-8.30
469.85	-8.27
469.90	-8.25
469.95	-8.23
470.00	-8.21
470.05	-8.19
470.10	-8.17
470.15	-8.15
470.20	-8.13
470.25	-8.12
470.30	-8.10
470.35	-8.09
470.40	-8.07
470.45	-8.06
470.50	-8.05
470.55	-8.04
470.60	-8.03
470.65	-8.03
470.70	-8.02
470.75	-8.01
470.80	-8.01
470.85	-8.00
470.90	-8.00
470.95	-8.00
471.00	-8.00
471.05	-8.00
471.10	-8.00
471.15	-8.00
471.20	-8.01
471.25	-8.01
471.30	-8.02
471.35	-8.02
471.40	-8.03
471.45	-8.04
471.50	-8.05
471.55	-8.06
471.60	-8.07
471.65	-8.09
471.70	-8.10
471.75	-8.11
471.80	-8.13
471.85	-8.15
471.90	-8.16
471.95	-8.18
472.00	-8.20
472.05	-8.22
472.10	-8.25
472.15	-8.27
472.20	-8.29
472.25	-8.32
472.30	-8.34
472.35	-8.37
472.40	-8.40
472.45	-8.43
472.50	-8.45
472.55	-8.49
472.60	-8.52
472.65	-8.55
472.70	-8.58
472.75	-8.62
472.80	-8.65
472.85	-8.69
472.90	-8.72
472.95	-8.76
473.00	-8.80
473.05	-8.84
473.10	-8.88
473.15	-8.92
473.20	-8.96
473.25	-9.01
473.30	-9.05
473.35	-9.10
473.40	-9.14
473.45	-9.19
473.50	-9.24
473.55	-9.28
473.60	-9.33
473.65	-9.38
473.70	-9.43
473.75	-9.49
473.80	-9.54
473.85	-9.59
473.90	-9.64
473.95	-9.70
474.00	-9.75
474.05	-9.81
474.10	-9.87
474.15	-9.92
474.20	-9.98
474.25	-10.04
474.30	-10.10
474.35	-10.16
474.40	-10.22
474.45	-10.28
474.50	-10.34
474.55	-10.41
474.60	-10.47
474.65	-10.53
474.70	-10.60
474.75	-10.66
474.80	-10.73
474.85	-10.79
474.90	-10.86
474.95	-10.93
475.00	-11.00
475.05	-11.06
475.10	-11.13
475.15	-11.20
475.20	-11.27
475.25	-11.34
475.30	-11.41
475.35	-11.48
475.40	-11.55
475.45	-11.63
475.50	-11.70
475.55	-11.77
475.60	-11.84
475.65	-11.92
475.70	-11.99
475.75	-12.07
475.80	-12.14
475.85	-12.22
475.90	-12.29
475.95	-12.37
476.00	-12.44
476.05	-12.52
476.10	-12.59
476.15	-12.67
476.20	-12.75
476.25	-12.82
476.30	-12.90
476.35	-12.98
476.40	-13.06
476.45	-13.13
476.50	-13.21
476.55	-13.29
476.60	-13.37
476.65	-13.45
476.70	-13.52
476.75	-13.60
476.80	-13.68
476.85	-13.76
476.90	-13.84
476.95	-13.92
477.00	-13.99
477.05	-14.07
477.10	-14.15
477.15	-14.23
477.20	-14.31
477.25	-14.39
477.30	-14.47
477.35	-14.54
477.40	-14.62
477.45	-14.70
477.50	-14.78
477.55	-14.86
477.60	-14.93
477.65	-15.01
477.70	-15.09
477.75	-15.17
477.80	-15.24
477.85	-15.32
477.90	-15.40
477.95	-15.47
478.00	-15.55
478.05	-15.62
478.10	-15.70
478.15	-15.77
478.20	-15.85
478.25	-15.92
478.30	-16.00
478.35	-16.07
478.40	-16.14
478.45	-16.22
478.50	-16.29
478.55	-16.36
478.60	-16.44
478.65	-16.51
478.70	-16.58
478.75	-16.65
478.80	-16.72
478.85	-16.79
478.90	-16.86
478.95	-16.93
479.00	-17.00
479.05	-17.06
479.10	-17.13
479.15	-17.20
479.20	-17.26
479.25	-17.33
479.30	-17.39
479.35	-17.46
479.40	-17.52
479.45	-17.59
479.50	-17.65
479.55	-17.71
479.60	-17.77
479.65	-17.83
479.70	-17.89
479.75	-17.95
479.80	-18.01
479.85	-18.07
479.90	-18.13
479.95	-18.18
480.00	-18.24
480.05	-18.29
480.10	-18.35
480.15	-18.40
